TMAX1,TMAX2,TMAX3,TMAX4,TMAX5,TMAX6,TMAX7
19.6777324676514,25.1947975158691,28.3601531982422,29.4880065917969,28.6399002075195,27.6081199645996,20.6397457122803
16.2799072265625,22.8222236633301,25.4744453430176,27.3404121398926,26.7093200683594,25.7377777099609,17.5417556762695
20.2182655334473,25.4257984161377,29.5734424591064,30.6642284393311,29.1888904571533,28.5091075897217,21.6809253692627
16.7638072967529,23.6530647277832,25.8632335662842,27.3651924133301,27.0484256744385,26.3237361907959,17.9439830780029
17.187686920166,24.338888168335,26.1909446716309,27.4383144378662,26.6799221038818,26.1733150482178,18.5053482055664
18.1638565063477,24.8933296203613,26.9354496002197,28.0620040893555,27.1551856994629,26.8543930053711,19.4069442749023
18.5898990631104,25.1282215118408,27.4103183746338,28.5111179351807,27.6026439666748,27.3041248321533,20.0511150360107
16.3623332977295,23.0232257843018,25.4950008392334,27.1293544769287,26.4330635070801,25.5961666107178,17.4237098693848
19.6492404937744,25.4518032073975,28.7197113037109,29.8311996459961,29.2970733642578,28.4099140167236,21.2350292205811
17.994197845459,25.0150814056396,26.8976535797119,28.0618953704834,27.2208099365234,26.6918277740479,19.2349910736084
18.3646659851074,24.8601608276367,27.3280010223389,28.3270969390869,28.2874202728271,27.3901672363281,20.0011291503906
16.6464862823486,23.8973064422607,25.8342132568359,27.19362449646,26.8989677429199,26.1985359191895,17.9829654693604
17.8405170440674,24.341136932373,26.7762355804443,27.7452201843262,27.5065574645996,26.9470825195313,19.1631469726563
20.5861110687256,25.6587810516357,29.6794452667236,30.7485656738281,29.1931896209717,28.4027767181396,21.6516132354736
17.3476619720459,24.4931125640869,26.3847236633301,27.4600944519043,26.6637020111084,26.3396701812744,18.7124271392822
17.0502376556396,23.8045558929443,26.2008972167969,27.4873561859131,27.2949142456055,26.5594863891602,18.3649501800537
16.5548152923584,23.6621284484863,25.5741081237793,26.9378719329834,26.6001091003418,25.7787132263184,17.7671051025391
17.2456169128418,20.7533893585205,26.6932506561279,28.1484470367432,26.3857479095459,25.8205795288086,18.395320892334
17.4980125427246,20.7414970397949,27.044490814209,28.5709800720215,26.8177223205566,26.0660457611084,18.7145442962646
16.0446128845215,20.6821441650391,25.2904052734375,27.0187358856201,25.9092540740967,25.4008407592773,16.9138965606689
16.9931831359863,20.3135986328125,26.4325332641602,27.6354427337646,25.8307437896729,25.3343448638916,17.9232711791992
17.2219085693359,21.3741855621338,26.0735282897949,27.5954513549805,26.0553226470947,26.2795295715332,17.6277236938477
16.7990894317627,20.9925422668457,26.0748329162598,27.4520320892334,25.9280738830566,26.2126140594482,17.4347152709961
17.1901817321777,20.9041728973389,26.3016033172607,27.6647834777832,25.8601303100586,25.9941596984863,17.9373569488525
16.2516918182373,20.5018882751465,25.8155479431152,27.1850261688232,25.7247409820557,25.921329498291,17.1150074005127
16.6715335845947,20.8932762145996,25.8239593505859,27.2119178771973,25.7942390441895,25.9739875793457,17.2265720367432
16.6892032623291,20.3136959075928,26.3416805267334,27.7211647033691,25.5228233337402,25.1551780700684,17.7819194793701
16.3538627624512,20.5287780761719,25.9563694000244,27.4373321533203,25.7833213806152,26.1031837463379,17.246654510498
16.8967838287354,20.377893447876,26.2554740905762,27.5212898254395,25.5461044311523,25.5038528442383,17.9525871276855
16.9543781280518,20.2266178131104,26.3658638000488,27.5253391265869,25.7025680541992,25.3364429473877,17.8390140533447
17.3575134277344,20.7304344177246,26.9012203216553,28.3330192565918,26.5074310302734,25.9292259216309,18.5877876281738
17.8227081298828,22.2122230529785,26.5021419525146,27.8438625335693,26.7717247009277,26.4959106445313,17.9928283691406
15.776216506958,19.9540138244629,25.667818069458,27.3287792205811,25.4604682922363,25.5667610168457,16.8451976776123
17.0569972991943,20.6348686218262,26.7405204772949,28.0366764068604,25.8510627746582,25.2950286865234,18.2252578735352
15.8290910720825,20.1441440582275,25.5292491912842,26.9909267425537,25.4949207305908,25.5484580993652,16.8271465301514
16.7477359771729,20.564811706543,26.4823551177979,28.2115135192871,25.7802639007568,25.2824363708496,17.7494449615479
16.1621284484863,20.78346824646,25.275806427002,26.9685859680176,25.9060668945313,25.4581489562988,16.9069805145264
17.7063903808594,22.1502799987793,26.2779331207275,27.6233310699463,26.8097534179688,26.3788032531738,17.8782596588135
17.0616092681885,20.3015613555908,26.6331901550293,27.7749805450439,26.0070114135742,25.3417148590088,18.099214553833
17.5057334899902,21.2689647674561,26.6375617980957,28.1386280059814,26.3580150604248,26.1904792785645,18.2209434509277
16.4902229309082,20.7579975128174,25.4796504974365,26.9560394287109,25.733922958374,25.6655025482178,17.0037403106689
18.7313423156738,22.8186950683594,27.021915435791,28.3718147277832,27.3167419433594,27.322359085083,18.4937400817871
16.3349075317383,20.1501579284668,26.1258335113525,28.15260887146,25.6180763244629,25.1201095581055,17.2837104797363
16.5024089813232,20.7305793762207,25.2432727813721,26.8167953491211,25.872407913208,25.3423595428467,16.8838901519775
16.1803169250488,20.1000003814697,26.0081996917725,27.7019329071045,25.4303722381592,25.051887512207,17.1696090698242
16.1892852783203,20.4591770172119,25.5967140197754,26.9431571960449,25.5991172790527,25.7307014465332,16.9845657348633
15.8192768096924,20.0573539733887,25.5870552062988,27.1569023132324,25.4683723449707,25.6178092956543,16.8451251983643
16.2142448425293,20.2563571929932,25.8884620666504,27.4597930908203,25.6183223724365,25.9215145111084,17.1291809082031
18.2040309906006,21.3468074798584,28.2513313293457,29.7071723937988,27.8716983795166,27.1952571868896,19.9315433502197
17.2138786315918,20.793888092041,26.4430541992188,27.7428874969482,25.8735466003418,25.8046989440918,18.0968322753906
